cluster,ticker_1,ticker_2,pvalue,coint_stat,n_obs,half_life,spread_std,score
0,XTH Curncy,XMN Curncy,0.002545055806954768,-4.301676677071774,2557,64.52378359681977,0.4468422780506529,5.775207143225994
0,XLM Curncy,XLC Curncy,0.0324398031018404,-3.4994992663405964,2557,68.51559960771179,0.5865596445619041,3.329772767848476
0,XRP Curncy,XMR Curncy,0.07540846044892982,-3.168201672193917,2557,97.73798797447661,0.5660206896298553,2.1734766126026237
