cluster,ticker_1,ticker_2,pvalue,coint_stat,n_obs,half_life,spread_std,score
0,CL1 Comdty,CO1 Comdty,0.00010187253607126468,-5.112149385503882,2555,14.579148072011556,0.13024537959932211,9.176242071378471
0,W 1 Comdty,CT1 Comdty,0.0016912982040150596,-4.413746864128556,2555,44.04201396612804,0.529180428747758,6.471019165967458
0,NG1 Comdty,LX1 Comdty,0.006959367407012,-4.009547845919348,2555,47.628024112059634,0.6522423521067404,5.143628809549807
